geoid,name,population_e,white_e,black_e,asian_e,amind_e,hawpi_e,latino_e,medhhincome_e,inpoverty_e
38380,ZCTA5 38380,528,455,0,0,0,0,13,36250,137
38111,ZCTA5 38111,42846,17189,20692,679,27,0,3203,39103,11283
38119,ZCTA5 38119,24582,12064,10903,608,0,0,579,63164,2303
38122,ZCTA5 38122,24419,10654,4463,1178,0,21,7579,38681,6914
38201,ZCTA5 38201,10947,9857,756,68,11,0,117,40032,2136
38225,ZCTA5 38225,5606,5167,269,0,16,0,133,41250,661
38475,ZCTA5 38475,700,700,0,0,0,0,0,61250,28
38453,ZCTA5 38453,338,324,0,0,0,0,14,75227,33
38457,ZCTA5 38457,669,669,0,0,0,0,0,47292,65
38474,ZCTA5 38474,8389,7169,906,11,0,0,119,45410,1089
38023,ZCTA5 38023,6466,5368,675,93,34,0,70,66250,547
38920,ZCTA5 38920,576,315,225,0,14,0,22,NA,331
38925,ZCTA5 38925,2599,1424,1096,0,0,0,11,32692,575
38951,ZCTA5 38951,1074,544,492,0,0,0,38,36250,100
38953,ZCTA5 38953,587,501,64,0,0,0,0,49167,64
38930,ZCTA5 38930,23445,6076,16912,176,0,0,229,27479,8183
38943,ZCTA5 38943,304,75,229,0,0,0,0,70673,79
38944,ZCTA5 38944,362,303,59,0,0,0,0,58580,0
38965,ZCTA5 38965,8927,5714,3111,0,5,0,45,45044,1371
38966,ZCTA5 38966,925,117,794,14,0,0,0,22589,357
39425,ZCTA5 39425,2399,2131,153,0,0,0,0,31372,611
39428,ZCTA5 39428,9900,5383,4296,0,0,0,221,33038,3016
39437,ZCTA5 39437,13720,10012,2779,4,0,8,719,47518,2852
39455,ZCTA5 39455,9834,8136,1413,24,18,0,11,33764,3280
39456,ZCTA5 39456,719,368,350,0,0,0,0,36563,155
39462,ZCTA5 39462,1133,843,244,18,0,0,1,44167,193
39474,ZCTA5 39474,5346,1799,3534,0,0,0,0,25840,1427
39479,ZCTA5 39479,6153,5882,171,0,0,0,79,45580,987
39482,ZCTA5 39482,10717,9867,728,13,4,0,66,64722,1086
39503,ZCTA5 39503,55692,34547,15843,672,320,10,2764,53746,9819
39507,ZCTA5 39507,16300,10256,4368,173,61,0,1155,45721,3550
39564,ZCTA5 39564,41544,30721,4678,1737,94,0,2888,60921,5069
39574,ZCTA5 39574,13471,12184,416,109,130,0,255,50533,2217
39645,ZCTA5 39645,4917,3017,1880,0,3,0,0,32744,1300
39576,ZCTA5 39576,5690,4500,822,40,13,0,167,46452,906
39601,ZCTA5 39601,23288,14216,8750,165,5,0,152,44076,5048
39647,ZCTA5 39647,1321,710,611,0,0,0,0,91932,64
38059,ZCTA5 38059,7780,7131,189,0,35,46,266,50958,1439
39652,ZCTA5 39652,8395,4016,4143,32,69,0,128,38049,1591
41760,ZCTA5 41760,5,5,0,0,0,0,0,NA,0
41815,ZCTA5 41815,1094,1094,0,0,0,0,0,NA,536
41822,ZCTA5 41822,2384,2301,28,23,0,14,10,33469,624
41826,ZCTA5 41826,643,623,0,0,0,0,20,40938,148
41840,ZCTA5 41840,650,564,11,0,0,0,12,23200,140
41844,ZCTA5 41844,1611,1532,22,9,5,0,28,21726,419
41659,ZCTA5 41659,367,367,0,0,0,0,0,NA,0
41722,ZCTA5 41722,1054,995,0,0,0,0,59,21972,346
41727,ZCTA5 41727,880,870,0,0,10,0,0,42599,271
41729,ZCTA5 41729,0,0,0,0,0,0,0,NA,0
41740,ZCTA5 41740,1147,1147,0,0,0,0,0,56992,167
41745,ZCTA5 41745,423,423,0,0,0,0,0,30433,128
41759,ZCTA5 41759,314,314,0,0,0,0,0,22330,172
41762,ZCTA5 41762,0,0,0,0,0,0,0,NA,0
41772,ZCTA5 41772,356,335,0,0,0,0,0,50000,77
41774,ZCTA5 41774,2526,2457,0,0,0,0,29,32143,505
41775,ZCTA5 41775,41,41,0,0,0,0,0,NA,0
41834,ZCTA5 41834,324,321,1,0,0,0,2,24756,77
41837,ZCTA5 41837,1268,1258,0,10,0,0,0,33403,290
41858,ZCTA5 41858,7592,7435,10,29,12,0,49,29268,2544
41721,ZCTA5 41721,520,466,20,0,0,0,34,18917,171
41725,ZCTA5 41725,158,128,0,0,0,0,0,NA,88
41731,ZCTA5 41731,936,907,0,0,15,0,14,26354,347
41746,ZCTA5 41746,464,441,0,0,0,0,8,16172,235
41773,ZCTA5 41773,1351,1339,0,0,0,0,0,22500,665
41835,ZCTA5 41835,901,863,38,0,0,0,0,28187,283
41838,ZCTA5 41838,618,618,0,0,0,0,0,24896,372
41862,ZCTA5 41862,835,828,0,0,0,0,0,23750,344
41035,ZCTA5 41035,11665,10856,0,31,0,0,632,48817,2135
41040,ZCTA5 41040,7269,7005,30,16,7,0,175,40476,1787
41048,ZCTA5 41048,16036,13952,256,351,44,0,867,103960,414
41073,ZCTA5 41073,5804,5462,116,19,0,0,35,63415,758
41083,ZCTA5 41083,1449,1392,20,0,0,0,0,44432,360
41085,ZCTA5 41085,959,841,2,6,0,0,110,49464,340
41091,ZCTA5 41091,20960,19215,152,822,55,0,318,118875,408
41143,ZCTA5 41143,14091,13413,119,0,79,3,278,36609,2778
41146,ZCTA5 41146,380,380,0,0,0,0,0,NA,237
41168,ZCTA5 41168,2675,2652,19,0,0,0,4,52962,214
41169,ZCTA5 41169,5185,5026,15,7,0,0,58,57862,732
41189,ZCTA5 41189,1976,1947,0,0,0,0,0,28860,590
41365,ZCTA5 41365,327,327,0,0,0,0,0,14977,149
42129,ZCTA5 42129,6657,6317,126,21,27,0,23,36398,1631
42134,ZCTA5 42134,17700,15190,1691,121,74,0,368,49359,2733
42157,ZCTA5 42157,720,720,0,0,0,0,0,NA,138
42207,ZCTA5 42207,1348,1327,0,0,0,0,0,41875,128
42214,ZCTA5 42214,746,657,16,19,0,0,20,NA,146
42215,ZCTA5 42215,1441,996,363,14,0,0,19,50139,258
42217,ZCTA5 42217,3164,2787,125,0,0,1,209,44688,356
42275,ZCTA5 42275,772,764,8,0,0,0,0,59688,136
42463,ZCTA5 42463,85,85,0,0,0,0,0,NA,5
42724,ZCTA5 42724,5153,4628,39,17,0,24,56,62292,436
43160,ZCTA5 43160,21802,20129,509,274,0,5,433,45647,3540
43201,ZCTA5 43201,34232,24467,4337,2256,79,10,1805,35934,14790
43213,ZCTA5 43213,33130,11707,15023,636,18,5,4250,43706,6395
43220,ZCTA5 43220,27412,21194,1380,2647,9,0,1261,77619,1687
43321,ZCTA5 43321,302,281,0,0,0,0,21,44375,76
43338,ZCTA5 43338,9938,9514,56,0,27,0,231,57996,599
43351,ZCTA5 43351,10056,9585,4,9,0,0,371,52370,677
43357,ZCTA5 43357,3825,3642,12,82,0,20,33,59528,198
30281,ZCTA5 30281,68456,23536,33221,3362,118,0,6043,60035,8029
30290,ZCTA5 30290,8798,5748,2127,232,0,0,276,106307,377
30045,ZCTA5 30045,43018,13180,19690,3024,0,0,5833,74219,5188
30054,ZCTA5 30054,12318,8480,2775,300,0,0,580,63194,1380
30058,ZCTA5 30058,59751,1464,54989,438,79,77,1347,54423,9229
30064,ZCTA5 30064,49256,32390,10855,1087,77,38,3702,93413,3046
30067,ZCTA5 30067,46536,23616,12381,3587,235,9,4721,60281,7093
30096,ZCTA5 30096,68691,20332,17108,12071,81,0,17232,57801,8827
30102,ZCTA5 30102,42278,29536,5258,1199,79,80,4602,67042,4984
30108,ZCTA5 30108,7755,6492,829,10,89,8,213,43271,1232
30135,ZCTA5 30135,67710,30710,29320,1002,28,34,5317,76057,7218
30177,ZCTA5 30177,1273,964,9,4,0,0,219,55278,83
30213,ZCTA5 30213,33926,4249,26413,75,11,0,2845,58016,4283
30222,ZCTA5 30222,4089,1593,2309,0,0,0,124,32983,1125
30269,ZCTA5 30269,36489,27322,2620,2230,25,106,2829,99665,2301
30286,ZCTA5 30286,22143,14423,6411,102,84,199,581,36469,4739
30291,ZCTA5 30291,21639,1216,18467,0,0,0,1649,43337,3499
30305,ZCTA5 30305,24551,19484,2081,1030,0,12,1362,99556,2305
30308,ZCTA5 30308,18839,10703,5447,1124,43,0,979,69795,3106
30324,ZCTA5 30324,27806,15758,5419,3178,49,33,2534,74438,3279
30331,ZCTA5 30331,66658,910,64120,113,217,35,671,48347,13793
30338,ZCTA5 30338,35903,22877,3880,6498,54,0,1674,103373,1877
30342,ZCTA5 30342,30873,19358,3572,1381,4,0,6109,91740,2331
30014,ZCTA5 30014,38041,21649,12671,168,3,0,2629,52226,6771
30035,ZCTA5 30035,23223,832,21364,148,187,0,377,43761,4650
30056,ZCTA5 30056,2262,1802,396,9,4,0,40,56250,267
30076,ZCTA5 30076,46742,24848,7273,2268,86,0,10128,84846,4910
30084,ZCTA5 30084,38374,15007,8471,4897,44,0,8838,68938,4732
30088,ZCTA5 30088,30132,1112,27364,323,0,0,836,49129,6345
30097,ZCTA5 30097,46609,18826,4948,19288,213,0,2419,113314,2979
30105,ZCTA5 30105,1781,1682,0,0,0,0,82,50417,130
30120,ZCTA5 30120,40945,29675,5440,112,164,0,4357,60133,6686
30139,ZCTA5 30139,3940,3416,174,0,3,0,54,52547,353
30816,ZCTA5 30816,1895,1420,450,0,0,0,25,52174,230
30818,ZCTA5 30818,648,477,171,0,0,0,0,75598,78
30830,ZCTA5 30830,13927,5125,8193,42,0,0,394,44094,3496
30909,ZCTA5 30909,41261,17329,19369,1242,68,12,2064,52247,5908
30093,ZCTA5 30093,56290,5034,13021,5695,38,0,30994,44986,11818
30021,ZCTA5 30021,23493,2794,12413,6403,207,166,674,36961,7968
30070,ZCTA5 30070,426,337,66,0,0,0,19,15859,219
30072,ZCTA5 30072,730,539,150,9,0,0,32,55250,60
30126,ZCTA5 30126,43486,13867,18162,1194,67,0,8488,83934,4007
30137,ZCTA5 30137,1914,1480,34,156,9,0,181,54375,291
30554,ZCTA5 30554,8126,6990,469,138,0,0,342,55238,887
30558,ZCTA5 30558,5322,4658,204,117,0,0,274,41208,1109
30560,ZCTA5 30560,4772,4506,6,10,0,0,132,46418,635
30606,ZCTA5 30606,45457,28007,10733,1568,15,43,4156,51615,10612
30624,ZCTA5 30624,3273,2709,384,0,0,0,176,40671,704
30628,ZCTA5 30628,7391,5403,1129,26,0,0,779,65051,966
30633,ZCTA5 30633,8979,8212,241,6,46,0,311,52594,1861
30650,ZCTA5 30650,12020,7999,3513,0,0,0,336,66163,702
30656,ZCTA5 30656,15284,11315,3090,106,0,0,421,64711,1708
30176,ZCTA5 30176,6838,6334,238,27,0,0,0,44073,918
30180,ZCTA5 30180,36888,23439,9254,655,123,21,2275,69485,3470
30206,ZCTA5 30206,3789,3190,388,0,0,0,53,72917,200
30214,ZCTA5 30214,29577,11744,12973,1059,16,39,2846,73350,2218
30635,ZCTA5 30635,14996,8819,5240,83,0,0,715,38864,3123
30567,ZCTA5 30567,3820,3419,68,80,0,0,184,59196,518
30630,ZCTA5 30630,2285,1497,683,6,0,0,48,41934,219
32514,ZCTA5 32514,42444,26735,7792,1713,69,6,3751,49889,6605
32567,ZCTA5 32567,3099,2646,336,13,0,0,73,46950,418
32605,ZCTA5 32605,25556,17845,2487,1013,83,63,3011,69707,2439
32607,ZCTA5 32607,30214,17114,5968,1883,154,21,4099,39905,9393
32622,ZCTA5 32622,1032,912,105,4,0,0,9,43400,219
32658,ZCTA5 32658,375,185,57,0,0,0,121,51875,59
32696,ZCTA5 32696,12436,8537,1892,142,0,0,1492,45457,2395
32702,ZCTA5 32702,2796,2413,204,10,12,0,128,44470,622
32726,ZCTA5 32726,22485,13662,4766,92,69,0,3283,45405,4406
32730,ZCTA5 32730,5943,3092,542,192,47,0,2061,45288,1033
32736,ZCTA5 32736,10848,9316,255,67,0,0,1093,79327,625
32757,ZCTA5 32757,27990,18326,4028,162,115,0,4572,57106,3509
32759,ZCTA5 32759,3014,2601,296,18,0,0,31,42500,666
32779,ZCTA5 32779,29603,22693,1067,1093,0,5,4096,93635,1830
32792,ZCTA5 32792,51659,29414,4480,2291,96,36,13818,52220,8591
32829,ZCTA5 32829,20376,4899,2180,1037,0,194,11578,75563,1405
32903,ZCTA5 32903,14557,13121,90,409,0,11,687,80181,896
32904,ZCTA5 32904,32138,24774,1432,1652,95,0,3143,66086,3359
32907,ZCTA5 32907,45037,26284,8347,716,171,0,8092,54951,4422
32966,ZCTA5 32966,18462,15513,724,220,0,0,1630,50172,1651
32958,ZCTA5 32958,28617,25136,1273,74,54,46,1539,53607,3236
32960,ZCTA5 32960,22036,16478,2156,413,67,0,2253,40529,2862
32221,ZCTA5 32221,30900,16369,9663,1677,11,22,2276,63900,3746
32225,ZCTA5 32225,55018,35925,7933,3307,40,42,4918,75758,3935
32234,ZCTA5 32234,5867,4933,387,51,38,20,349,59349,566
32244,ZCTA5 32244,59402,24942,20159,3464,113,252,7813,54778,8883
32254,ZCTA5 32254,13431,4444,7697,44,58,0,763,33167,3818
32937,ZCTA5 32937,27551,23573,591,271,38,29,2337,73702,2244
32807,ZCTA5 32807,34749,9195,3015,1095,26,76,20638,45989,6219
32920,ZCTA5 32920,10283,9335,175,150,31,0,449,55156,1030
32925,ZCTA5 32925,1533,931,167,90,12,0,278,56591,154
32951,ZCTA5 32951,11974,11052,23,165,7,0,493,74143,638
32303,ZCTA5 32303,48507,27508,16545,737,88,0,2416,50726,8924
32327,ZCTA5 32327,28525,22551,4442,160,66,0,1002,64308,2911
32343,ZCTA5 32343,3221,162,2821,32,0,0,183,59625,157
33009,ZCTA5 33009,41578,17608,7459,813,29,7,15074,38665,8372
33012,ZCTA5 33012,73828,2208,271,191,0,0,71033,31320,18879
33018,ZCTA5 33018,53419,1840,336,258,0,0,50889,66889,5039
33312,ZCTA5 33312,55298,18661,16474,1162,16,0,17734,58144,8618
33331,ZCTA5 33331,25718,10481,1405,2130,7,42,10674,125608,869
33324,ZCTA5 33324,49045,22617,7312,2291,0,60,15066,70461,4619
33327,ZCTA5 33327,23811,8625,525,1097,0,0,12991,117906,1762
33328,ZCTA5 33328,29626,17459,1557,1756,211,5,7885,92227,2474
33408,ZCTA5 33408,18207,15549,438,264,0,0,1781,76030,1155
33412,ZCTA5 33412,15472,10754,2071,823,0,0,1602,101196,866
33414,ZCTA5 33414,61323,33530,8339,2506,68,0,15690,86553,4241
33417,ZCTA5 33417,33743,11082,11566,632,75,0,9285,37924,6937
33433,ZCTA5 33433,40257,29989,910,1787,0,0,6859,63774,3323
33436,ZCTA5 33436,44489,24844,9400,1291,14,0,7999,60422,4163
33444,ZCTA5 33444,24597,9657,11573,231,18,0,2691,56722,3697
33445,ZCTA5 33445,31703,18656,7431,835,0,100,3747,55274,3216
33462,ZCTA5 33462,33241,17216,6487,268,17,2,8567,53428,4758
33463,ZCTA5 33463,63577,20073,17596,3049,19,0,21716,54417,9096
33483,ZCTA5 33483,12703,11280,700,155,16,0,463,90280,1005
33487,ZCTA5 33487,20677,16772,744,393,11,0,2497,76786,1585
33493,ZCTA5 33493,5532,1158,2892,52,17,0,1291,31850,510
33521,ZCTA5 33521,557,204,311,0,0,0,33,31167,61
33525,ZCTA5 33525,20576,15341,1480,192,40,36,3208,55103,2976
33544,ZCTA5 33544,28187,17217,2092,1672,160,29,6248,84122,1447
35824,ZCTA5 35824,8298,4924,2293,307,0,0,311,83950,736
35975,ZCTA5 35975,629,629,0,0,0,0,0,30938,186
36262,ZCTA5 36262,1326,1303,8,3,0,0,10,40147,367
36279,ZCTA5 36279,2452,2359,23,17,7,0,0,56851,275
36319,ZCTA5 36319,2200,1918,201,0,0,0,8,41893,408
36320,ZCTA5 36320,3660,2993,520,7,15,0,26,40417,684
36330,ZCTA5 36330,37144,24043,6878,678,376,0,3860,61447,5219
36401,ZCTA5 36401,7730,2795,4789,14,25,0,73,37856,1360
36013,ZCTA5 36013,615,483,118,6,0,0,8,103696,0
36037,ZCTA5 36037,12944,6248,6147,50,8,0,233,41733,2701
36039,ZCTA5 36039,232,28,204,0,0,0,0,50677,4
36093,ZCTA5 36093,11084,9279,1416,96,27,0,107,98438,602
36111,ZCTA5 36111,12610,4162,7522,149,0,0,347,51679,3010
36203,ZCTA5 36203,18453,12600,3014,412,0,0,2144,56237,1698
36250,ZCTA5 36250,4768,4127,593,0,39,0,0,70813,380
36317,ZCTA5 36317,486,257,218,0,0,0,0,28839,139
36318,ZCTA5 36318,1481,1367,28,23,0,0,60,50625,318
36866,ZCTA5 36866,3581,2138,1390,14,0,0,6,39409,614
36877,ZCTA5 36877,12848,10211,1651,26,130,0,369,52076,2231
36901,ZCTA5 36901,369,48,321,0,0,0,0,30580,48
36005,ZCTA5 36005,1438,851,468,26,0,0,29,49722,191
36010,ZCTA5 36010,4766,2317,2096,11,62,0,217,40345,1030
36027,ZCTA5 36027,14970,6937,6899,99,31,0,728,32767,4660
36028,ZCTA5 36028,1438,1163,154,0,6,0,115,37798,375
36030,ZCTA5 36030,605,288,317,0,0,0,0,33021,216
36034,ZCTA5 36034,1132,850,166,29,22,0,0,42500,244
36042,ZCTA5 36042,1947,1716,177,0,0,0,0,47273,302
36046,ZCTA5 36046,1406,860,483,0,0,0,15,40956,409
36054,ZCTA5 36054,15899,10091,4153,63,0,0,1202,58125,2200
36089,ZCTA5 36089,7698,1399,6008,50,0,0,240,34417,2464
36104,ZCTA5 36104,8465,1632,6552,9,23,0,144,26401,2792
36105,ZCTA5 36105,9391,1021,8261,34,0,0,37,31287,2706
36116,ZCTA5 36116,43882,6070,33751,1208,46,0,2027,45883,9151
36207,ZCTA5 36207,19614,14112,4333,232,31,0,580,54023,2537
36260,ZCTA5 36260,4259,3396,774,0,0,0,40,40714,964
36263,ZCTA5 36263,420,403,17,0,0,0,0,26324,173
36265,ZCTA5 36265,20238,16104,3281,146,18,14,224,50020,3802
36267,ZCTA5 36267,7,7,0,0,0,0,0,NA,0
36305,ZCTA5 36305,15954,12795,1744,316,42,0,563,67601,1464
36268,ZCTA5 36268,5514,4040,1376,20,3,5,7,54286,771
36269,ZCTA5 36269,1685,1501,25,0,10,0,19,55216,126
37096,ZCTA5 37096,5649,5073,218,178,5,0,43,40250,1558
37135,ZCTA5 37135,14256,11335,1372,491,15,48,622,126175,204
37137,ZCTA5 37137,2786,2653,45,25,0,0,15,35525,509
37142,ZCTA5 37142,1941,1678,18,4,5,5,99,53281,259
37167,ZCTA5 37167,59514,41626,7148,2892,145,0,6496,64996,6497
37171,ZCTA5 37171,811,811,0,0,0,0,0,NA,403
37201,ZCTA5 37201,1619,874,520,0,59,0,160,76014,121
37213,ZCTA5 37213,95,76,0,10,0,0,9,NA,54
37302,ZCTA5 37302,4669,4018,121,118,0,0,277,71890,469
37334,ZCTA5 37334,22909,19055,2173,152,40,0,948,49133,2935
37335,ZCTA5 37335,2719,2629,21,8,5,0,56,50882,606
37601,ZCTA5 37601,36333,30913,1745,469,181,0,2078,40382,7564
37642,ZCTA5 37642,14961,14356,39,33,57,41,217,44310,2177
37680,ZCTA5 37680,512,512,0,0,0,0,0,NA,261
37686,ZCTA5 37686,8129,7851,7,74,0,0,144,59714,710
37701,ZCTA5 37701,7745,6141,836,165,0,0,496,46907,1034
37727,ZCTA5 37727,2390,2368,0,0,0,0,9,40609,486
37764,ZCTA5 37764,9820,9365,45,0,0,0,203,55173,1267
39702,ZCTA5 39702,23215,11429,11145,68,64,0,340,47645,5238
39736,ZCTA5 39736,229,24,192,0,0,0,0,30000,55
39745,ZCTA5 39745,965,738,151,0,0,0,76,37115,43
39633,ZCTA5 39633,1144,505,621,5,0,0,13,21985,464
39641,ZCTA5 39641,3624,2765,837,0,0,0,0,38031,508
39654,ZCTA5 39654,5171,3359,1621,20,16,0,97,34138,1150
39657,ZCTA5 39657,1711,945,703,13,0,0,33,21890,579
39665,ZCTA5 39665,1848,1046,737,8,0,0,0,36528,296
39668,ZCTA5 39668,700,300,400,0,0,0,0,NA,209
39160,ZCTA5 39160,2807,1120,1612,16,0,0,15,27227,834
39116,ZCTA5 39116,2285,1861,214,85,0,37,44,51364,327
39154,ZCTA5 39154,9954,5955,3831,0,14,0,64,64461,967
39174,ZCTA5 39174,817,3,810,0,0,0,4,55402,0
39176,ZCTA5 39176,2412,1439,964,0,0,0,9,27422,405
39183,ZCTA5 39183,13989,7551,6279,26,0,0,107,46440,3217
39218,ZCTA5 39218,7189,4686,1550,24,25,0,793,48039,950
39326,ZCTA5 39326,414,179,235,0,0,0,0,NA,220
39336,ZCTA5 39336,1255,669,501,32,0,0,20,35542,108
39365,ZCTA5 39365,7698,5841,1645,40,4,0,126,38878,1859
39401,ZCTA5 39401,41931,16990,22571,384,100,0,1107,32691,13421
39423,ZCTA5 39423,2652,1646,979,0,0,0,10,38182,565
39452,ZCTA5 39452,27517,24277,1968,107,125,0,793,50714,4542
39175,ZCTA5 39175,4317,1454,2735,0,0,0,49,30201,865
39177,ZCTA5 39177,125,125,0,0,0,0,0,NA,80
39179,ZCTA5 39179,1396,335,1056,0,0,0,5,53427,121
39443,ZCTA5 39443,21572,17337,3100,36,28,39,738,46009,3773
39520,ZCTA5 39520,17972,13976,2428,228,116,0,883,39435,3662
39532,ZCTA5 39532,37270,28434,4314,2220,25,0,1427,58450,4689
39577,ZCTA5 39577,11104,8006,2637,0,11,0,228,37228,2522
39638,ZCTA5 39638,3215,1158,2057,0,0,0,0,29591,985
39653,ZCTA5 39653,2270,1657,582,4,0,0,21,40750,359
39656,ZCTA5 39656,569,167,402,0,0,0,0,41250,163
39661,ZCTA5 39661,2904,1546,1358,0,0,0,0,37576,614
39743,ZCTA5 39743,1394,197,1195,0,0,0,0,41265,305
39746,ZCTA5 39746,2940,2575,344,0,0,0,0,54464,282
39747,ZCTA5 39747,1535,836,644,0,0,0,7,33333,402
39762,ZCTA5 39762,2783,1897,674,16,0,0,135,NA,0
39766,ZCTA5 39766,3430,2878,486,0,0,0,39,59988,127
39767,ZCTA5 39767,961,875,27,0,0,0,59,42042,151
39776,ZCTA5 39776,1455,939,492,0,11,0,7,35784,370
39759,ZCTA5 39759,44340,24581,16715,1567,43,29,702,39772,12999
39666,ZCTA5 39666,10686,6371,3940,16,5,0,324,40458,2451
39701,ZCTA5 39701,13346,4110,8635,34,7,10,347,32471,3627
39662,ZCTA5 39662,1500,969,531,0,0,0,0,32065,472
39095,ZCTA5 39095,6890,1315,5506,12,0,0,0,26250,2673
39755,ZCTA5 39755,713,372,327,0,0,0,14,47656,139
39038,ZCTA5 39038,5703,995,4467,0,5,0,236,28888,1959
39074,ZCTA5 39074,14961,6142,6340,73,76,0,2232,30773,4031
39152,ZCTA5 39152,1288,1012,267,0,0,0,0,NA,371
39090,ZCTA5 39090,12636,6520,5559,0,25,0,362,33031,3192
39170,ZCTA5 39170,10188,5499,4567,0,44,0,70,61268,1314
39352,ZCTA5 39352,431,154,277,0,0,0,0,35947,12
39475,ZCTA5 39475,13973,10999,2247,84,0,0,449,57813,1624
39059,ZCTA5 39059,11543,5133,6030,9,0,0,321,46641,2603
39042,ZCTA5 39042,38139,28589,7930,177,0,0,1240,72629,2691
39062,ZCTA5 39062,599,439,160,0,0,0,0,45250,77
39069,ZCTA5 39069,5290,434,4767,43,11,0,29,20886,2194
39071,ZCTA5 39071,6192,3284,2812,0,12,0,35,67422,558
39094,ZCTA5 39094,3999,2333,1486,0,0,0,0,39583,850
43360,ZCTA5 43360,1617,1570,0,0,0,0,35,71488,66
43046,ZCTA5 43046,3684,3627,14,0,0,0,36,67875,229
43010,ZCTA5 43010,242,242,0,0,0,0,0,48333,16
43028,ZCTA5 43028,8204,7908,65,29,41,0,81,66063,1113
43033,ZCTA5 43033,300,292,5,2,0,0,0,52000,18
43054,ZCTA5 43054,27441,20918,2244,2328,53,0,645,117734,551
43060,ZCTA5 43060,2810,2716,22,0,2,0,14,65391,193
43074,ZCTA5 43074,13980,12916,286,117,0,6,194,83317,955
43082,ZCTA5 43082,33961,29714,1414,1044,0,0,881,124348,1129
43084,ZCTA5 43084,748,732,3,0,2,0,0,66552,57
43103,ZCTA5 43103,11218,10671,53,0,25,0,307,79722,757
43106,ZCTA5 43106,1550,1386,18,0,0,6,138,42784,249
43116,ZCTA5 43116,1863,1740,6,33,0,0,35,88958,64
43119,ZCTA5 43119,27568,21628,1655,1032,17,0,2173,69699,2483
43123,ZCTA5 43123,65577,57864,3414,1417,54,0,1286,73391,5093
43140,ZCTA5 43140,24467,20671,2482,151,30,5,259,66827,1878
43143,ZCTA5 43143,5660,5421,56,0,15,0,144,70789,649
43146,ZCTA5 43146,12683,10447,1257,116,87,0,278,84432,778
43209,ZCTA5 43209,28541,18892,7390,536,17,0,786,63109,3102
43222,ZCTA5 43222,4417,2926,868,93,0,0,302,27266,2113
43331,ZCTA5 43331,4446,4071,2,5,4,0,202,44413,683
43332,ZCTA5 43332,1356,1296,0,0,0,0,31,47704,145
43006,ZCTA5 43006,537,537,0,0,0,0,0,51544,45
43462,ZCTA5 43462,1112,1080,0,0,0,0,32,45481,155
43465,ZCTA5 43465,5463,4815,457,0,13,0,146,49242,539
43004,ZCTA5 43004,27227,16646,6203,1605,69,0,1067,77143,2228
43009,ZCTA5 43009,2614,2565,31,0,0,0,18,90833,194
43466,ZCTA5 43466,2110,1989,13,11,5,0,27,63938,173
43333,ZCTA5 43333,935,870,7,12,0,8,0,61163,212
43334,ZCTA5 43334,6337,6115,22,24,0,0,85,65833,438
43336,ZCTA5 43336,0,0,0,0,0,0,0,NA,0
43341,ZCTA5 43341,915,909,0,0,0,0,0,69135,37
43406,ZCTA5 43406,1830,1705,2,0,0,0,95,55625,308
43410,ZCTA5 43410,9950,9101,24,11,0,12,580,60106,914
43420,ZCTA5 43420,29711,23017,1564,115,66,0,4082,48913,3996
43435,ZCTA5 43435,1358,1309,10,0,0,0,26,75833,115
43440,ZCTA5 43440,4556,4408,18,7,4,0,90,55755,310
43443,ZCTA5 43443,1806,1749,0,0,0,0,41,69775,28
43445,ZCTA5 43445,1270,1182,0,0,0,0,88,86534,37
43452,ZCTA5 43452,13757,12666,352,19,93,0,500,50938,1759
43468,ZCTA5 43468,402,363,10,0,0,0,29,62708,50
43515,ZCTA5 43515,8254,7744,25,0,64,0,360,64078,659
43518,ZCTA5 43518,2657,2567,4,0,8,1,68,65288,161
43525,ZCTA5 43525,1186,1117,20,0,0,0,45,92000,37
43532,ZCTA5 43532,4286,4073,44,4,6,0,108,69717,256
43565,ZCTA5 43565,457,380,2,3,2,0,59,60000,20
43567,ZCTA5 43567,13173,11074,24,131,17,19,1718,59709,1019
43610,ZCTA5 43610,4465,1102,3050,0,0,0,110,25446,1531
43727,ZCTA5 43727,1258,1237,11,0,0,0,0,67875,89
43725,ZCTA5 43725,20249,18654,377,116,29,0,364,42357,4588
43738,ZCTA5 43738,200,191,7,0,0,0,0,68571,4
43747,ZCTA5 43747,840,840,0,0,0,0,0,37425,207
43771,ZCTA5 43771,2043,2008,0,0,0,0,0,53790,268
43777,ZCTA5 43777,4803,4514,10,11,0,0,24,38993,1036
43782,ZCTA5 43782,676,666,0,0,0,0,4,44821,185
43783,ZCTA5 43783,5352,5223,25,32,0,0,11,65224,697
43787,ZCTA5 43787,3274,3231,3,10,0,0,17,44278,662
43802,ZCTA5 43802,1173,1173,0,0,0,0,0,54797,97
43804,ZCTA5 43804,3781,3710,0,17,0,0,37,65492,436
30642,ZCTA5 30642,12392,7685,3723,192,0,4,765,58504,2300
30643,ZCTA5 30643,15166,11115,3029,217,0,0,538,40602,1899
30669,ZCTA5 30669,3263,1478,1567,5,0,0,206,31864,815
30678,ZCTA5 30678,1383,705,564,1,0,0,97,60481,240
30680,ZCTA5 30680,44800,31553,5421,1864,73,0,4594,59361,6392
30705,ZCTA5 30705,34031,27530,393,91,20,0,5670,49395,5437
30720,ZCTA5 30720,27414,15772,1050,987,57,4,9355,52048,4049
